SQL
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'OpenAir';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'MirorSec Oy';
"UPDATE executives SET category = 'Healthcare' WHERE current_company = 'The Kingdom, HubSpot Diamond Partner';"
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Target Steel';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Wawa Fresh Cosmetics';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Rippling';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Samsung Medical Center';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Basfoods';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Tesla Laptops';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Chimera Technologies Private Limited';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Petro Valve';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Square One Systems';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'KIA Assessoria e Tecnologia';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'general electricals';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Toyota Material Handling Europe';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'ZOOM Media';
"UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Niantic Spatial, Inc.';"
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'AXA Digital Commercial Platform';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Tesla Solution';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'BOX Partners';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Stellantis &You UK';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'KPMG South Africa';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Vale';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Pacific Crest Federal Credit Union';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Grab N Geaux';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Glencore Nickel';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Apple Travel';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Bandai Namco Toys & Collectibles America Inc';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'HSBC Mutual Fund';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Precision Valve Corporation';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Kakao Japan Corporation';
"UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Onyx Pharmaceuticals, Inc., an Amgen subsidiary';"
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Kia Kaha Apparel';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Mustard Square';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'DXC Practice for Salesforce';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Firma Stopa sp. z o.o. (coop. with Procter & Gamble)';
"UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Bayard Bradford - HubSpot for Industrials, Rollups & Franchises';"
UPDATE executives SET category = 'Automotive' WHERE current_company = 'IDC';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Lockton P.L. Ferrari';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Team Centric Software GmbH + Co. KG';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Ox Box';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Samsara Resort and Hotel';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Boeing Shanghai Aviation';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'YUAM Medline Health Solutions';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Snowflake Designs';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Fidelity Services Group';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Alibaba.com Italia';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Dr. Reddy''s and Nestl\u00E9 Health Science Limited';
"UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Merck KGaA, Darmstadt, Germany';"
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Intercom Enterprises';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Pittsburgh Pipe';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Itabtech Infosys';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Notion Edge';
UPDATE executives SET category = 'Education' WHERE current_company = 'Applied Scientific Methods';
"UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Texas Memory Systems, an IBM Company';"
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Green Apple IT';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'HYUNDAI - DYMOS';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Kiawah Island Club';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Reliance Nippon Life Insurance';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Rakuten Group';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Gusto';
UPDATE executives SET category = 'Education' WHERE current_company = 'Morningstar Services Inc.';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Morris & Opazo | Partner AWS';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Postman Law';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'BSRE | Blue Square Real Estate LTD';
"UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'SamifLabs - SalesForce Development Company, Hire Salesforce Developers';"
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'DiPapelaria Moderna';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Panasonic';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Emirates Facilities';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Visa';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Zoom Illumination';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Sony Music Publishing';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Albertsons International Private Limited';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Amazon Seller';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'BP ENGINEERING LLC';
UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'Vale Telecom';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Apphienz (Salesforce Partner)';
UPDATE executives SET category = 'Education' WHERE current_company = 'Amdahl Corp.';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Box Entertainment';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Rakuten Symphony';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Visa Academy';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'IDC Ventures';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Tesla Government Inc.';
UPDATE executives SET category = 'Education' WHERE current_company = 'PwC Luxembourg';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Red Apple Inc';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'BYD Pakistan';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'PWC Logistics';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Universal Payment services-UPS';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Orange Label';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Cisco Steam Clean';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'New Zealand Trade and Enterprise';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Rochester Regional Health';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Revolution Data Platforms';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'UberPortal.tv';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'AMD GARCIA LLC';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'TESLA MAGNETICS INC.';
UPDATE executives SET category = 'Education' WHERE current_company = 'UPS Technology a.s.';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Coca-Cola FEMSA';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Southwest Airlines Federal Credit Union';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Hyundai';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Toyota Tsusho Europe';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Bpo Search';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Vale GmbH';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Samsung Ventures';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Panasonic Energy Corporation of North America';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Lightsource bp';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'YouDigital - Salesforce & ServiceNow';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Orange County Sanitation District';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Vale e CorrÃªa';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Postman Oil -  Mittal Group';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Amazon InformÃ¡tica';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Rochester Midland Corporation';
"UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Fidelity Manufacturing, LLC';"
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'TCC Wireless (T-Mobile)';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Joli Faire Hair';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Apple Bank';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Hypha HubSpot Development';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Starbucks Mexico';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Airbus Defence and Space';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Focus on Green';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Millennium Toyota';
"UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Bluetab AmÃ©rica, an IBM Company';"
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Zoom Corporation';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Square';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Relocation Reliance';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Hebrew Scouts Movement in Israel';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'adobe remodeling';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Pacific Union';
"UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'Brexia, LLC';"
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'AMD Automation';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'GitLab Foundation';
"UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'AMD Industries, Inc.';"
"UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'ACE Reporting-US, LLC';"
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Vale DiagnÃ³stico Laboratorial';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Discord';
UPDATE executives SET category = 'Education' WHERE current_company = 'Riverbank Events and Media';
UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'INTUIT MICRO TECHNOLOGY LLC';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Tesla Lift';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'The UPS Store Canada';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Marketeros Agencia | Zoho Partner | Estrategias de Marketing Digital 360Âº';
UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'Hebel & Co';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Accenture-CMS MX';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Reliance Advisory';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Reliance General Insurance';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Emirates Literature Foundation';
"UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'AWS,Inc.';"
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'AMD Plastics';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Genex Infosys Limited';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'PepsiCo Venezuela';
"UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'City of Rochester, New Hampshire';"
UPDATE executives SET category = 'Insurance' WHERE current_company = 'MarS a.s.';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Xiaomi Technology';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Berkshire Hathaway HomeServices Chicago';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'By Dami Studios';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Greenfish part of Accenture';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Unity FI Solutions';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'ThaiNamthip Coca-Cola';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Roche TÃ¼rkiye';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'subway';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'BLACKSTONE CONSULTANTS';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Stripe Communications';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Shell Consulting Inc.';
"UPDATE executives SET category = 'Insurance' WHERE current_company = 'Traveldoo, Expedia Group';"
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Lyftnord AB';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Orange Egypt';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Xiaomi Bangladesh';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Vision Intel';
UPDATE executives SET category = 'Education' WHERE current_company = 'Wise Financial - Northwestern Mutual Private Client Group';
UPDATE executives SET category = 'Education' WHERE current_company = 'Emirates Post';
"UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Consultores y Soporte AMD, Integradores de Sistemas';"
UPDATE executives SET category = 'Education' WHERE current_company = 'Heartland Coca-Cola';
UPDATE executives SET category = 'Education' WHERE current_company = 'McDonald''s TÃ¼rkiye';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Grabull Inc';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Anthem Infotech Pvt. Ltd.';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Infosys Consulting';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Intuit College Prep';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Attvest';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Faireez inc.';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Softbenz Infosys';
UPDATE executives SET category = 'Education' WHERE current_company = 'Navera Investment Management';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Huawei Technologies Research & Development (UK) Ltd';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'eBay Motors';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Box Financial Advisors';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'AMD Logistics';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Snowflake Labs';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Unity Health Care';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Intercom Group';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Hebetech AG';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'MARS Dental AI LTD.';
"UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Revolution Partners, LLC';"
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Square One Restoration';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Airbus UpNext';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Kakao Entertainment';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Jagdambe Infosys';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'TESLA Group a.s.';
"UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Attestiv, Inc.';"
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'VodafoneZiggo';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'Walmart.com - Brasil (Walmart eCommerce Brasil)';
UPDATE executives SET category = 'Education' WHERE current_company = 'Hyundai Capital Australia';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Blackstone Arms';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'TargetAI';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Gemini Tv';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'GSK Accountants';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Reliance Matrix';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Orange Business';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Huawei Nederland';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Panasonic Avionics Corporation';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Orange Tommy';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Figman Studio';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Target Bank';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'alibaba';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'Oracle Protection Group';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Revolution Homes';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Thomson Reuters Brasil';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'SK hynix memory solutions America Inc.';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Cargills Bank PLC';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'GrabrFi';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Harbor Freight Tools';
"UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Expertus, an IBM Company';"
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Unity Trust Bank';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Notion Consultants';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Hyundai Portugal';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Chimeric Therapeutics';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'VODAFONE UK LIMITED';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Bayer Built Woodworks';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Spark Intel';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'BANDAI NAMCO Mexico';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'ANTHEM SNACKS';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Zoom-Room';
UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'MARS-TEX';
UPDATE executives SET category = 'Education' WHERE current_company = 'Spectralops.io - A Check Point Solution';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'AKAMAI HAWAII PROPERTIES';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'AMDB';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'IntuitiveCare';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'USA KIA/DOW Family Foundation (USAKIA)';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Balise Ford Of Wilbraham';
UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'Acadian Plant Healthâ„¢';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Bydand Security Consultants Pty Ltd';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'OpenAir Devices';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Panasonic Energy India Company Limited';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Alxia Microsoft Partner';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Orange County SC';
UPDATE executives SET category = 'Food & Beverage' WHERE current_company = 'Comcast Corporation Xfinity';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'PwC India';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Belgrade Nikola Tesla Airport';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Pipeguard Sverige';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Bank of America Private Bank';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Airbus Protect';
"UPDATE executives SET category = 'Pharmaceuticals' WHERE current_company = 'We Work It Entertainment Group, Inc';"
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'Tesla Outsourcing Services';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Starbucks India';
UPDATE executives SET category = 'Retail / E-Commerce' WHERE current_company = 'SAMSUNG E&A';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Anthemis Group';
"UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Ramisun, Inc. | ServiceNowÂ® Partner';"
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Medline Facility Management';
UPDATE executives SET category = 'Media & Entertainment' WHERE current_company = 'OK TAMAM Group';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'Vowel (acquired by Zapier)';
UPDATE executives SET category = 'Consulting / Services' WHERE current_company = 'Kia America';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Square Cloud';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Square 6';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'PwC Middle East';
UPDATE executives SET category = 'Insurance' WHERE current_company = 'Samsung HVAC America';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Heby kommun';
UPDATE executives SET category = 'Legal Services' WHERE current_company = 'Gusto Buono';
UPDATE executives SET category = 'Aerospace / Defense' WHERE current_company = 'Bottom Line Results Corporation';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Uber BalanÃ§as e Troncos';
UPDATE executives SET category = 'Healthcare' WHERE current_company = 'VISA Plan USA';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Staples Energy';
UPDATE executives SET category = 'Telecommunications' WHERE current_company = 'Oktavia';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Square Enix';
UPDATE executives SET category = 'Manufacturing' WHERE current_company = 'Samsara Cycle';
UPDATE executives SET category = 'Education' WHERE current_company = 'Volkswagen Group Argentina';
UPDATE executives SET category = 'Automotive' WHERE current_company = 'Forrester Research';
UPDATE executives SET category = 'Software / SaaS' WHERE current_company = 'Toyota New Zealand Limited';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'TCS Insurance';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'AWS Consulting';
UPDATE executives SET category = 'Education' WHERE current_company = 'Volkswagen Group China';
UPDATE executives SET category = 'Cloud Computing' WHERE current_company = 'Fidelity Partners Services';
UPDATE executives SET category = 'Nonprofit / Social Impact' WHERE current_company = 'Infosys Technologies';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Revolution Software Services';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Sierra Pacific Credit Union';
UPDATE executives SET category = 'Energy / Utilities' WHERE current_company = 'Berkshire Hathaway HomeServices Verani Realty';
UPDATE executives SET category = 'Consumer Goods' WHERE current_company = 'HCA Florida Healthcare';
UPDATE executives SET category = 'Financial Services' WHERE current_company = 'Vale GeossintÃ©ticos';
